date,agency,filing_title,keyword_count
2025-07-23,Energy Department,Commission Information Collection Activities (Ferc-500 and Ferc-505); Consolidated Comment Request; Extension,1
2025-07-23,Energy Department,"Idaho Power Company; Notice of Intent To File License Application, Filing of Pre-Application Document, Approving Use of the Traditional Licensing Process",0
2025-07-23,Energy Department,Combined Notice of Filings #1,0
2025-07-23,Energy Department,"WW Op Zone Fund 1, LLC; Notice of Intent To File License Application, Filing of Pre-Application Document, Approving Use of the Traditional Licensing Process",0
2025-07-24,Energy Department,Notice of Intent To Publish the 45Z Emissions Value Request Process,0
2025-07-24,Energy Department,"Ampersand Hollow Dam Hydro, LLC; Notice of Application for Surrender of License Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-07-24,Energy Department,"Black Bear Hydro Partners, LLC; Notice of Waiver Period for Water Quality Certification Application",0
2025-07-24,Energy Department,"Gulfstream LNG Development, LLC; Notice of Application and Establishing Intervention Deadline",0
2025-07-24,Energy Department,Sunshine Act Meetings,0
2025-07-24,Energy Department,Commission Information Collection Activities (FERC-725G) Comment Request; Revision,1
2025-07-24,Energy Department,Combined Notice of Filings #1,0
2025-07-25,Energy Department,"Highly Enriched Uranium Blend Down to High-Assay Low-Enriched Uranium, at the Savannah River Site",0
2025-07-25,Energy Department,"Bevill Hydroelectric, LLC; Notice of Preliminary Permit Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Competing Applications",0
2025-07-25,Energy Department,Combined Notice of Filings #1,0
2025-07-25,Energy Department,Combined Notice of Filings #2,0
2025-07-28,Energy Department,"Aulander Holloman Solar, LLC; Notice of Institution of Section 206 Proceeding and Refund Effective Date",0
2025-07-28,Energy Department,Combined Notice of Filings #1,0
2025-07-29,Energy Department,Agency Information Collection Extension,0
2025-07-29,Energy Department,Reliability Standards for Frequency and Voltage Protection Settings and Ride-Through for Inverter-Based Resources,0
2025-07-29,Energy Department,"Tennessee Gas Pipeline Company, L.L.C.; Southern Natural Gas Company, L.L.C.; Elba Express Company, L.L.C.; Notice of Petitions for Waiver and Establishing Intervention Deadline",0
2025-07-29,Energy Department,Combined Notice of Filings #1,0
2025-07-30,Energy Department,Agency Information Collection Extension,0
2025-07-30,Energy Department,"Environmental Management Site-Specific Advisory Board, Nevada",0
2025-07-30,Energy Department,Agency Information Collection Proposed Extension,0
2025-07-30,Energy Department,"Pacific Gas & Electric Company; Notice of Application for Temporary Flow Modification Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-07-30,Energy Department,Combined Notice of Filings #1,0
2025-07-31,Energy Department,Agency Information Collection Extension,0
2025-07-31,Energy Department,"Central Hudson Gas and Electric Corporation; Notice of Intent To File License Application, Filing of Pre-Application Document (Pad), Commencement of Pre-Filing Process and Scoping, Request for Comments on the Pad and Scoping Document, and Identification of Issues and Associated Study Requests",0
2025-07-31,Energy Department,"Dominion Energy South Carolina, Inc.; Notice of Application for Temporary Variance of Seasonal Turbine Venting Period Accepted for Filing and Soliciting Comments, Motions To Intervene, and Protests",0
2025-07-31,Energy Department,"Texas Eastern Transmission, LP; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
2025-07-31,Energy Department,"Colorado Interstate Gas Company, L.L.C.; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
2025-07-31,Energy Department,"Duke Energy Carolinas, LLC; Notice of Application Tendered for Filing With the Commission and Establishing Procedural Schedule for Relicensing and Deadline for Submission of Final Amendments",0
2025-07-31,Energy Department,Combined Notice of Filings #1,0
2025-07-31,Energy Department,Combined Notice of Filings #2,0
2025-08-01,Energy Department,"Venture Global LNG, Inc.; Notice of Scoping Period Requesting Comments on Environmental Issues for the Planned Plaquemines Expansion Project, and Notice of Public Scoping Session",0
2025-08-01,Energy Department,Notice of Availability: A Critical Review of Impacts of Greenhouse Gas Emissions on the U.S. Climate,0
2025-08-01,Energy Department,"Erie Boulevard Hydropower, L.P.; Notice of Application for Temporary Variance Accepted for Filing and Soliciting Comments, Motions To Intervene, and Protests",0
2025-08-01,Energy Department,"Northern States Power Company-Wisconsin; Notice of Application for Non-Capacity Amendment of License Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-08-01,Energy Department,Records Governing Off-the-Record Communications; Public Notice,0
2025-08-01,Energy Department,Pacific Gas and Electric Company; Notice of Availability of Final Environmental Assessment,0
2025-08-01,Energy Department,Combined Notice of Filings #1,0
2025-08-04,Energy Department,"Paradigm Shift Hydro, LLC; Notice of Declaration of Intention and Soliciting Comments, Protests, and Motions To Intervene",0
2025-08-04,Energy Department,Combined Notice of Filings #3,0
2025-08-04,Energy Department,Combined Notice of Filings #2,0
2025-08-04,Energy Department,Combined Notice of Filings #1,0
2025-08-05,Energy Department,"Brookfield White Pine Hydro, LLC; Notice of Reasonable Period of Time for Water Quality Certification Application",0
2025-08-05,Energy Department,"Potomac Energy Center, LLC; Notice of Institution of Section 206 Proceeding and Refund Effective Date",0
2025-08-05,Energy Department,"Paradigm Shift Hydro, LLC; Notice of Declaration of Intention and Soliciting Comments, Protests, and Motions To Intervene",0
2025-08-05,Energy Department,"Rio Grande LNG, LLC; Rio Bravo Pipeline Company, LLC; Notice of Availability of the Final Supplemental Environmental Impact Statement for the Proposed Rio Grande LNG Terminal and Rio Bravo Pipeline Project",0
2025-08-05,Energy Department,Texas LNG Brownsville LLC; Notice of Availability of the Final Supplemental Environmental Impact Statement for the Proposed Texas LNG Project,0
2025-08-05,Energy Department,Combined Notice of Filings #1,0
2025-08-06,Energy Department,Combined Notice of Filings #1,0
2025-08-06,Energy Department,Commission Information Collection Activities (FERC-542) Comment Request; Extension,1
2025-08-06,Energy Department,Bonneville Power Administration; Notice of Filing,0
2025-08-06,Energy Department,"Transwestern Pipeline Company, LLC; Notice of Availability of the Environmental Assessment for the Proposed WT-0 Compressor Station Project",0
2025-08-06,Energy Department,Combined Notice of Filings #2,0
2025-08-07,Energy Department,Agency Information Collection Revision,0
2025-08-07,Energy Department,"New England Hydropower Company, LLC; Notice of Preliminary Permit Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Competing Applications",0
2025-08-07,Energy Department,"Duke Energy Carolinas, LLC; Notice of Application for Temporary Variance Accepted for Filing and Soliciting Comments, Motions To Intervene, and Protests",0
2025-08-07,Energy Department,"Paradigm Shift Hydro, LLC; Notice of Declaration of Intention and Soliciting Comments, Protests, and Motions To Intervene",0
2025-08-07,Energy Department,"TTC Connector, LLC; Notice of Application and Establishing Intervention Deadline",0
2025-08-07,Energy Department,Combined Notice of Filings,0
2025-08-07,Energy Department,Combined Notice of Filings #1,0
2025-08-11,Energy Department,"Sznewajs, John G.; Notice of Filing",0
2025-08-11,Energy Department,"Glencoe Mill, LLC; Notice of Application for Surrender of Exemption Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-08-11,Energy Department,Yuba County Water Agency; Notice of Reasonable Period of Time for Water Quality Certification Application,0
2025-08-11,Energy Department,"Alabama Power Company; Notice of Application To Update Shoreline Management Plan Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-08-11,Energy Department,National Fuel Gas Supply Corporation; Notice of Request for Extension of Time,0
2025-08-11,Energy Department,Combined Notice of Filings #2,0
2025-08-11,Energy Department,Combined Notice of Filings #1,0
2025-08-12,Energy Department,"Proposed Collections From Central Valley Project Power Contractors To Carry Out the Restoration, Improvement and Acquisition of Environmental Habitat Provisions of the Central Valley Project Improvement Act of 1992",0
2025-08-12,Energy Department,"Monroe City, Utah; Notice of Application Tendered for Filing With the Commission and Soliciting Additional Study Requests and Establishing Procedural Schedule for Licensing and a Deadline for Submission of Final Amendments",0
2025-08-12,Energy Department,Commission Information Collection Activity (FERC-542); Comment Request; Extension,1
2025-08-12,Energy Department,"Eastern Gas Transmission and Storage, Inc.; Notice of Application and Petition for Waiver and Establishing Intervention Deadline",0
2025-08-12,Energy Department,"Nueva Era Dos, LLC; Notice of Application and Establishing Intervention Deadline",0
2025-08-12,Energy Department,Pacific Gas and Electric Company; Notice of Reasonable Period of Time for Water Quality Certification Application,0
2025-08-12,Energy Department,"White Pine Waterpower, LLC; Notice of FERC Staff Attendance at Public Meeting",1
2025-08-12,Energy Department,Combined Notice of Filings #1,0
2025-08-12,Energy Department,Combined Notice of Filings,0
2025-08-13,Energy Department,"Sabine Pass Liquefaction, L.L.C.; Sabine Pass Liquefaction Stage V, L.L.C.; Sabine Crossing, L.L.C.; Cheniere Creole Trail Pipeline, L.P.; Notice of Intent To Prepare an Environmental Impact Statement for the Proposed Sabine Pass Stage 5 Expansion Project, Request for Comments on Environmental Issues, and Schedule for Environmental Review",0
2025-08-13,Energy Department,"Environmental Management Site-Specific Advisory Board, Oak Ridge",0
2025-08-13,Energy Department,"Environmental Management Site-Specific Advisory Board, Paducah",0
2025-08-13,Energy Department,"Gulf South Pipeline Company, LLC; Notice of Schedule for the Preparation of An Environmental Assessment for the Southeast Compression Utility and Reliability Expansion Project",0
2025-08-13,Energy Department,"Eastern Gas Transmission and Storage, Inc.; Notice of Availability of the Environmental Assessment for the Proposed Capital Area Project",0
2025-08-13,Energy Department,Combined Notice of Filings #1,0
2025-08-14,Energy Department,Agency Information Collection Extension,0
2025-08-14,Energy Department,Notice of the Department of Energy Freedom of Information Act (FOIA) “Still Interested” Inquiry,0
2025-08-14,Energy Department,"Erie Boulevard Hydropower, L.P.; Notice of Reasonable Period of Time for Water Quality Certification Application",0
2025-08-14,Energy Department,"Southern Star Central Gas Pipeline, Inc.; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
2025-08-14,Energy Department,Combined Notice of Filings #1,0
2025-08-15,Energy Department,Rover Pipeline LLC; Notice of Application and Establishing Intervention Deadline,0
2025-08-15,Energy Department,"Transcontinental Gas Pipe Line Company, LLC; Notice of Availability of the Final General Conformity Determination Reevaluation for the Northeast Supply Enhancement Project",0
2025-08-15,Energy Department,Records Governing Off-The-Record Communications; Public Notice,0
2025-08-15,Energy Department,Combined Notice of Filings #1,0
2025-08-18,Energy Department,"Environmental Management Site-Specific Advisory Board, Savannah River Site",0
2025-08-18,Energy Department,Combined Notice of Filings #1,0
2025-08-19,Energy Department,"Environmental Management Site-Specific Advisory Board, Portsmouth",0
2025-08-19,Energy Department,"Environmental Management Site-Specific Advisory Board, Northern New Mexico",0
2025-08-19,Energy Department,"HGE Energy Storage 6, LLC; Notice of Preliminary Permit Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Competing Applications",0
2025-08-19,Energy Department,"City of Albany, Oregon; Notice of Reasonable Period of Time for Water Quality Certification Application",0
2025-08-19,Energy Department,Triton Power Company; Notice of Application Tendered for Filing With the Commission and Soliciting Additional Study Requests and Establishing Procedural Schedule for Relicensing and a Deadline for Submission of Final Amendments,0
2025-08-19,Energy Department,City of Nashua; Notice of Availability of Environmental Assessment,0
2025-08-19,Energy Department,PacifiCorp; Notice of Reasonable Period of Time for Water Quality Certification Application,0
2025-08-19,Energy Department,"Equitrans, L.P.; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
2025-08-19,Energy Department,Natural Gas Pipeline Company of America LLC; Notice of Availability of the Environmental Assessment for the Proposed Gulf Coast Storage Expansion Project,0
2025-08-19,Energy Department,Combined Notice of Filings #1,0
2025-08-20,Energy Department,Agency Information Collection Extension,0
2025-08-20,Energy Department,"Texas Eastern Transmission, LP; Notice of Application and Establishing Intervention Deadline",0
2025-08-20,Energy Department,"Palo Duro Transmission L.P.; Palo Duro Pipelines (Texas Gathering), L.P.; Notice of Application and Establishing Intervention Deadline",0
2025-08-20,Energy Department,Golden Pass LNG Terminal LLC Notice of Amendment Application and Establishing Intervention Deadline,0
2025-08-20,Energy Department,"Transcontinental Gas Pipe Line Company, LLC; Notice of Request for Extension of Time",0
2025-08-20,Energy Department,Combined Notice of Filings #1,0
2025-08-21,Energy Department,"Ranchland Solar, LLC; Notice of Institution of Section 206 Proceeding and Refund Effective Date",0
2025-08-21,Energy Department,PacifiCorp; Notice of Effectiveness of Withdrawal of Water Quality Management Plan,0
2025-08-21,Energy Department,Combined Notice of Filings #2,0
2025-08-22,Energy Department,"Yuba County Water Agency; Notice of Application for a Variance Under Article 33d Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-08-22,Energy Department,"The Dam, LLC; Notice of Application for Surrender of Exemption Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-08-22,Energy Department,"Columbia Gas Transmission, LLC; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
2025-08-22,Energy Department,Combined Notice of Filings #1,0
2025-08-25,Energy Department,Implementing Voluntary Agreements Under the Defense Production Act,0
2025-08-25,Energy Department,"Issaquena Green Power; Notice of Preliminary Permit Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Competing Applications",0
2025-08-25,Energy Department,Combined Notice of Filings #1,0
2025-08-26,Energy Department,Southwestern Power Administration; Robert D. Willis Hydropower Project-Rate Order No. SWPA-88,0
2025-08-26,Energy Department,Pacific Gas and Electric Company; Notice of Reasonable Period of Time for Water Quality Certification Application,0
2025-08-26,Energy Department,Northern States Power Company; Notice of Reasonable Period of Time for Water Quality Certification Application,0
2025-08-26,Energy Department,"Green Mountain Power Corporation; Notice of Pending Jurisdictional Inquiry, and Soliciting Comments, Protests, and Motions To Intervene",0
2025-08-26,Energy Department,Commission Information Collection Activity (Ferc-592); Comment Request; Extension,1
2025-08-26,Energy Department,ANR Pipeline Company; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline,0
2025-08-26,Energy Department,Green Mountain Power Corporation; Notice of Availability of Environmental Assessment,0
2025-08-26,Energy Department,Combined Notice of Filings #1,0
2025-08-27,Energy Department,"Northwest Pipeline LLC, Portland General Electric Company, B-R Pipeline, LLC, KB Pipeline Company; Notice of Availability of the Environmental Assessment for the Proposed Kelso-Beaver Reliability Project",0
2025-08-27,Energy Department,"Georgia Power Company; Notice of Application for Non-Project Use of Project Lands and Waters To Establish a Commercial Dredging Operation Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-08-27,Energy Department,"Pine Prairie Energy Center, LLC; Notice of Application for Amendment and Establishing Intervention Deadline",0
2025-08-27,Energy Department,Combined Notice of Filings #1,0
2025-08-28,Energy Department,Agency Information Collection Proposed Extension,0
2025-08-28,Energy Department,Valley Falls Associates; Albany Engineering Corporation; Notice of Transfer of Exemption,0
2025-08-28,Energy Department,"California Department of Water Resources; Notice of Application for a Variance Accepted for Filing and Soliciting Comments, Motions To Intervene, and Protests",0
2025-08-28,Energy Department,Idaho Power Company; Notice of Effectiveness of Withdrawal of As-Built Exhibit F Drawings,0
2025-08-28,Energy Department,Combined Notice of Filings,0
2025-08-28,Energy Department,Combined Notice of Filings #1,0
2025-08-29,Energy Department,"Western Maine Energy Storage, LLC; Notice of Preliminary Permit Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Competing Applications",0
2025-08-29,Energy Department,"Douglas Water Power Company; Notice of Proposed Termination of Exemption by Implied Surrender and Soliciting Comments, Motions To Intervene, and Protests",0
2025-08-29,Energy Department,"KEI Power Management, LLC; Notice of Availability of Environmental Assessment",0
2025-08-29,Energy Department,NedPower Mount Storm LLC; Notice of Institution of Section 206 Proceeding and Refund Effective Date,0
2025-08-29,Energy Department,Southwestern Power Administration; Notice of Filing,0
2025-08-29,Energy Department,Records Governing Off-the-Record Communications; Public Notice,0
2025-08-29,Energy Department,Combined Notice of Filings #1,0
2025-09-02,Energy Department,Agency Information Collection Extension,0
2025-09-02,Energy Department,"Rochester Gas and Electric Corporation; Notice of Application for a Variance Under Article 402 Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-09-02,Energy Department,"Pacific Gas and Electric Company; Notice of Application for Temporary Variance of Flow Requirements Accepted for Filing and Soliciting Comments, Motions To Intervene, and Protests",0
2025-09-02,Energy Department,"Texas Eastern Transmission, LP; Notice of Application and Establishing Intervention Deadline",0
2025-09-02,Energy Department,Combined Notice of Filings #1,0
2025-09-03,Energy Department,"2028 Resource Pool-Parker-Davis Project, Proposed Power Allocations",0
2025-09-03,Energy Department,Public Input on Energy Conservation Standards for Manufactured Housing,0
2025-09-03,Energy Department,Combined Notice of Filings #1,0
2025-09-04,Energy Department,Combined Notice of Filings #1,0
2025-09-04,Energy Department,National Fuel Gas Supply Corporation; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline,0
2025-09-04,Energy Department,"Rockies Express Pipeline LLC, Cheyenne Connector, LLC, East Cheyenne Gas Storage, LLC; Notice of Application and Establishing Intervention Deadline",0
2025-09-04,Energy Department,"Northwest Pipeline, LLC; Notice of Schedule for the Preparation of an Environmental Assessment for the Wild Trail Project",0
2025-09-04,Energy Department,"Florida Gas Transmission Company, LLC; Notice of Request for Extension of Time",0
2025-09-04,Energy Department,North American Electric Reliability Corporation; Notice of Staff Review of Enforcement Programs,0
2025-09-04,Energy Department,"Great Lakes Hydro America, LLC; Notice of Availability of Environmental Assessment",0
2025-09-05,Energy Department,Certification of New Interstate Natural Gas Facilities; Notice of Secretary of Energy Proposal To Rescind the Draft Updated Certificate Policy Statement and Soliciting Comments,0
2025-09-05,Energy Department,Orlando Utilities Commission; Notice of Petition for Declaratory Order,0
2025-09-05,Energy Department,"Tennessee Gas Pipeline Company, L.L.C.; Notice of Request for Extension of Time",0
2025-09-05,Energy Department,"Brooks Energy, LLC; Notice of Application for Surrender of Exemption Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-09-05,Energy Department,Briar Hydro Associates and New Hampshire Department of Environmental Services Dam Bureau; Notice of Availability of Environmental Assessment,0
2025-09-05,Energy Department,Combined Notice of Filings #1,0
2025-09-05,Energy Department,Notice of Effectiveness of Exempt Wholesale Generator and Foreign Utility Company Status,0
2025-09-09,Energy Department,Combined Notice of Filings #1,0
2025-09-09,Energy Department,"Energy Conservation Program for Appliance Standards: Certification Requirements, Labeling Requirements, and Enforcement Provisions for Certain Consumer Products and Commercial Equipment",0
2025-09-09,Energy Department,Energy Conservation Program: Test Procedure for Central Air Conditioners and Heat Pumps,0
2025-09-09,Energy Department,Battenkill Hydro Associates; Notice of Applications Accepted for Filing and Soliciting Motions To Intervene and Protests,0
2025-09-09,Energy Department,"Banister Hydro, Inc.; Notice of Application Accepted for Filing and Soliciting Motions To Intervene and Protests",0
2025-09-09,Energy Department,"Cheniere Corpus Christi Pipeline, LP; Notice of Request for Extension of Time",0
2025-09-10,Energy Department,Rescinding Regulations for Loans for Minority Business Enterprises Seeking DOE Contracts and Assistance,1
2025-09-10,Energy Department,Rescinding Regulations Related to Nondiscrimination on the Basis of Sex in Education Programs or Activities Receiving Federal Financial Assistance,0
2025-09-10,Energy Department,Rescinding Regulations Related to Nondiscrimination in Federally Assisted Programs or Activities (General Provisions),0
2025-09-10,Energy Department,Nondiscrimination on the Basis of Sex in Sports Programs Arising Out of Federal Financial Assistance,0
2025-09-10,Energy Department,"Nueva Era Dos, LLC; Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed Nueva Era Dos Pipeline Project",0
2025-09-10,Energy Department,"Eastern Gas Transmission and Storage, Inc.; Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed Appalachian Reliability Project",0
2025-09-10,Energy Department,"Tennessee Gas Pipeline Company, LLC, Southern Natural Gas Company, LLC, Elba Express Company, LLC; Notice of Intent To Prepare an Environmental Impact Statement for the Proposed Mississippi Crossing Project and South System Expansion 4 Project Request for Comments on Environmental Issues, and Schedule for Environmental Review",0
2025-09-10,Energy Department,Gulf South Pipeline Company; Notice of Availability of the Environmental Assessment for the Proposed Parks Line Upgrade and Sorrento Station Project,0
2025-09-10,Energy Department,Combined Notice of Filings #1,0
2025-09-11,Energy Department,Rescinding New Construction Requirements Related to Nondiscrimination in Federally Assisted Programs or Activities,0
2025-09-11,Energy Department,"Application for Presidential Permit Authorizing the Construction, Connection, Operation, and Maintenance of Facilities for Transmission of Electric Energy at International Boundaries",0
2025-09-11,Energy Department,"Forestport Hydro, LLC; Notice of Application Accepted for Filing and Soliciting Motions To Intervene and Protests",0
2025-09-11,Energy Department,"Village of Swanton, Vermont; Notice of Application Accepted for Filing, Soliciting Motions To Intervene and Protests, Ready for Environmental Analysis, and Soliciting Comments, Recommendations, Terms and Conditions, and Prescriptions",0
2025-09-11,Energy Department,"Appalachian Power Company; Notice of Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Protests",0
2025-09-11,Energy Department,"Georgia Power Company; Notice of Application for Non-Capacity Amendment of License Accepted for Filing, Soliciting Comments, Motions To Intervene, and Protests",0
2025-09-11,Energy Department,National Fuel Gas Supply Corporation; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline,0
2025-09-11,Energy Department,"Dominion Energy South Carolina, Inc.; Notice of Availability of Final Environmental Assessment",0
2025-09-11,Energy Department,Combined Notice of Filings #1,0
2025-09-12,Energy Department,"Consolidated Hydro New York, LLC; Notice of Availability of Environmental Assessment",0
2025-09-12,Energy Department,Swan Lake North Hydro LLC; Notice of Availability of Environmental Assessment,0
2025-09-12,Energy Department,Records Governing Off-the-Record Communications Public Notice,0
2025-09-12,Energy Department,Combined Notice of Filings #1,0
2025-09-15,Energy Department,California Department of Water Resources; Notice of Availability of Environmental Assessment,0
2025-09-15,Energy Department,Combined Notice of Filings #1,0
2025-09-15,Energy Department,New Hampshire Department of Environmental Services; Notice of Intent To Prepare an Environmental Assessment,0
2025-09-16,Energy Department,Assistance to Foreign Atomic Energy Activities Secretarial Determination,0
2025-09-16,Energy Department,Notice of Interim Approval of Rate Schedules for Cumberland System of Projects,0
2025-09-16,Energy Department,Notice of Interim Approval of Rate Schedules for Kerr-Philpott System of Projects,0
2025-09-16,Energy Department,Sunshine Act Meeting Notice,0
2025-09-16,Energy Department,Wildfire Risk Mitigation Technical Conference; Notice of Wildfire Risk Mitigation Technical Conference,0
2025-09-16,Energy Department,Reliability Technical Conference; Supplemental Notice of Reliability Technical Conference,0
2025-09-16,Energy Department,"TTC Connector, LLC; Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed TTC Connector Project",0
2025-09-16,Energy Department,Combined Notice of Filings #1,0
2025-09-17,Energy Department,Santa Clara Valley Water District; Notice of Availability of the Draft Environmental Impact Statement for the Anderson Dam Project and Public Comment Sessions Soliciting Comments,0
2025-09-17,Energy Department,"Moon Lake Electric Association, Inc.; Notice of Reasonable Period of Time for Water Quality Certification Application",0
2025-09-17,Energy Department,"Texas Eastern Transmission, LP; Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed Danville Compressor Station Replacement Project",0
2025-09-17,Energy Department,"Ancell, Dale; Notice of Filing",0
2025-09-17,Energy Department,"Perkins, Zac; Notice of Filing",0
2025-09-17,Energy Department,"Kinetica Energy Express, LLC; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
2025-09-17,Energy Department,"Golden Pass LNG Terminal, LLC; Notice of Availability of the Environmental Assessment for the Proposed Supply Lateral Project",0
2025-09-17,Energy Department,Combined Notice of Filings #1,0
2025-09-18,Energy Department,Agency Information Collection Extension,0
2025-09-18,Energy Department,Accelerating Speed to Power/Winning the Artificial Intelligence Race: Federal Action To Rapidly Expand Grid Capacity and Enable Electricity Demand Growth,1
2025-09-18,Energy Department,"Environmental Management Site-Specific Advisory Board, Paducah",0
2025-09-18,Energy Department,Combined Notice of Filings #1,0
2025-09-18,Energy Department,Commission Information Collection Activities (Ferc-604); Comment Request; Extension,1
2025-09-18,Energy Department,"Florida Gas Transmission Company, LLC; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
2025-09-19,Energy Department,"Notice of Availability of the Environmental Assessment for Qualifying Facility Rates and Requirements Implementation Issues Under the Public Utility Regulatory Policies Act of 1978, Order No. 872",0
2025-09-19,Energy Department,KEI (Maine) Power Management (III) LLC; Notice of Application Accepted for Filing and Soliciting Motions To Intervene and Protests,0
2025-09-19,Energy Department,Southeastern Power Administration; Notice of Filing,0
2025-09-22,Energy Department,Spring 2025 Unified Agenda of Federal Regulatory and Deregulatory Actions,0
2025-09-22,Energy Department,Rescinding Regulations Related to Nondiscrimination on the Basis of Sex in Education Programs or Activities Receiving Federal Financial Assistance,0
2025-09-22,Energy Department,Oglethorpe Power Corporation; Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed Rocky Mountain Pumped Storage Hydroelectric Project,0
2025-09-22,Energy Department,"Pine Prairie Energy Center, LLC; Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed Pine Prairie Energy Center Phase IV Expansion Project",0
2025-09-22,Energy Department,Combined Notice of Filings #1,0
2025-09-23,Energy Department,Supply Chain Risk Management Reliability Standards Revisions; Equipment and Services Produced or Provided by Certain Entities Identified as Risks to National Security,0
2025-09-23,Energy Department,"Environmental Management Site-Specific Advisory Board, Paducah",0
2025-09-23,Energy Department,Critical Infrastructure Protection Reliability Standard CIP-003-11-Cyber Security-Security Management Controls,0
2025-09-23,Energy Department,Virtualization Reliability Standards,0
2025-09-23,Energy Department,"Before Commissioners: David Rosner, Chairman; Lindsay S. See and Judy W. Chang; North American Electric Reliability Corporation: Order Approving Extreme Cold Weather Reliability Standard EOP-012-3 and Directing Data Collection",0
2025-09-23,Energy Department,"Texas Eastern Transmission, LP; Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed Donaldson Compressor Station Abandonment Project",0
2025-09-23,Energy Department,Combined Notice of Filings #1,0
2025-09-25,Energy Department,Environmental Management Site-Specific Advisory Board Chairs,0
2025-09-25,Energy Department,"Environmental Management Site-Specific Advisory Board, Idaho Cleanup Project",0
2025-09-25,Energy Department,"Forestport Hydro, LLC; Notice of Scoping Period Requesting Comments on Environmental Issues for the Proposed Forestport Hydroelectric Project",0
2025-09-25,Energy Department,"Southern Star Central Gas Pipeline, Inc.; Notice of Availability of the Environmental Assessment for the Proposed Cedar Vale Compressor Station Project",0
2025-09-25,Energy Department,"Hybrid Renewables LLC; Notice of Intent To File License Application, Filing of Pre-Application Document, Approving Use of the Traditional Licensing Process",0
2025-09-25,Energy Department,Combined Notice of Filings #1,0
2025-09-26,Energy Department,"Maynard Hydroelectric, LLC; Notice of Preliminary Permit Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Competing Applications",0
2025-09-26,Energy Department,Commission Information Collection Activities (Ferc-500 and Ferc-505); Comment Request; Extension,1
2025-09-26,Energy Department,Federal and State Current Issues Collaborative; Notice Announcing Appointees,0
2025-09-26,Energy Department,"Kinetic Energy Storage, LLC; Notice of Preliminary Permit Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Competing Applications",0
2025-09-26,Energy Department,"Desert Bloom Energy Storage, LLC; Notice of Preliminary Permit Application Accepted for Filing and Soliciting Comments, Motions To Intervene, and Competing Applications",0
2025-09-26,Energy Department,"Southern Natural Gas Company, L.L.C.; Notice of Request Under Blanket Authorization and Establishing Intervention and Protest Deadline",0
2025-09-26,Energy Department,Combined Notice of Filings #1,0
2025-09-29,Energy Department,"Southern LNG Company, L.L.C.; Application To Amend Long-Term Authorization To Export Liquefied Natural Gas to Non-Free Trade Agreement Nations To Include Certain Bunkering Activities",0
2025-09-29,Energy Department,"FirstLight: Notice of Pending Jurisdictional Inquiry, and Soliciting Comments, Protests, and Motions To Intervene",0
2025-09-29,Energy Department,North American Electric Reliability Corporation: Notice of Filing,0
2025-09-29,Energy Department,Combined Notice of Filings #1,0
2025-09-30,Energy Department,Combined Notice of Filings #1,0
2025-09-30,Energy Department,"Transcontinental Gas Pipe Line Company, LLC: Notice of Application and Establishing Intervention Deadline",0
